Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status,unit,Nitrogen dioxide,status,unit,Nitrogen oxides as nitrogen dioxide,status,unit,Ozone,status,unit,PM<sub>2.5</sub> particulate matter (Hourly measured),status,unit,Sulphur dioxide,status,unit,"1,2,3-trimethylbenzene",status,unit,"1,2,4-trimethylbenzene",status,unit,"1,3,5-trimethylbenzene",status,unit,"1,3-butadiene",status,unit,1-butene,status,unit,1-pentene,status,unit,2-methylpentane,status,unit,benzene,status,unit,cis-2-butene,status,unit,ethane,status,unit,ethylbenzene,status,unit,ethene,status,unit,ethyne,status,unit,iso-butane,status,unit,iso-octane,status,unit,iso-pentane,status,unit,isoprene,status,unit,m+p-xylene,status,unit,n-butane,status,unit,n-heptane,status,unit,n-hexane,status,unit,n-octane,status,unit,n-pentane,status,unit,o-xylene,status,unit,propane,status,unit,propene,status,unit,trans-2-butene,status,unit,trans-2-pentene,status,unit,toluene,status,unit,Black Carbon (880nm),status,unit,Blue Particulate matter (470nm),status,unit,Infra Red Particulate matter (950nm),status,unit,Red Particulate matter (660nm),status,unit,UV Particulate Matter (UV-BC),status,unit,UV Particulate Matter (370nm),status,unit,Yellow Particulate matter (590nm),status,unit
01/01/2023,24:00:00,0.46568,P,mgm-3,15.459,P,ugm-3 (Ref.eq),19.9568,P,ugm-3,42.4575,P,ugm-3,73.0575,P,ugm-3,27.14152,P,ugm-3,11,P,ugm-3 (BAM),1.86263,P,ugm-3,0.024946,P,ugm-3,0.338158,P,ugm-3,0.134629,P,ugm-3,0.072718,P,ugm-3,0.338172,P,ugm-3,0.079032,P,ugm-3,0.369574,P,ugm-3,0.829274,P,ugm-3,0.139677,P,ugm-3,9.687037,P,ugm-3,0.56224,P,ugm-3,1.91316,P,ugm-3,0.645843,P,ugm-3,2.370871,P,ugm-3,0.425971,P,ugm-3,1.485572,P,ugm-3,0.085644,P,ugm-3,1.485553,P,ugm-3,3.67032,P,ugm-3,0.31964,P,ugm-3,0.287346,P,ugm-3,0.259988,P,ugm-3,0.677968,P,ugm-3,0.479741,P,ugm-3,5.211575,P,ugm-3,1.247374,P,ugm-3,0.368067,P,ugm-3,0.058016,P,ugm-3,1.970473,P,ugm-3,1,P,ugm-3,1.2,P,ugm-3,1,P,ugm-3,1,P,ugm-3,,,,1.3,P,ugm-3,1.1,P,ugm-3
02/01/2023,01:00,0.395828,P,mgm-3,13.527,P,ugm-3 (Ref.eq),12.473,P,ugm-3,35.5725,P,ugm-3,54.6975,P,ugm-3,36.32174,P,ugm-3,9,P,ugm-3 (BAM),1.59654,P,ugm-3,0.024946,P,ugm-3,0.305703,P,ugm-3,0.071984,P,ugm-3,0.047345,P,ugm-3,0.303859,P,ugm-3,0.049739,P,ugm-3,0.27226,P,ugm-3,0.628698,P,ugm-3,0.142536,P,ugm-3,8.931275,P,ugm-3,0.241964,P,ugm-3,1.281142,P,ugm-3,0.495756,P,ugm-3,2.032581,P,ugm-3,0.303447,P,ugm-3,1.144717,P,ugm-3,0.043273,P,ugm-3,0.495709,P,ugm-3,3.320889,P,ugm-3,0.247562,P,ugm-3,0.235203,P,ugm-3,0.090284,P,ugm-3,0.587453,P,ugm-3,0.206094,P,ugm-3,4.713533,P,ugm-3,0.820794,P,ugm-3,0.361725,P,ugm-3,0.061508,P,ugm-3,1.299868,P,ugm-3,0.6,P,ugm-3,0.8,P,ugm-3,0.7,P,ugm-3,0.7,P,ugm-3,,,,0.8,P,ugm-3,0.7,P,ugm-3
02/01/2023,02:00,0.384186,P,mgm-3,10.628,P,ugm-3 (Ref.eq),8.48164,P,ugm-3,24.67125,P,ugm-3,37.67625,P,ugm-3,41.31099,P,ugm-3,8,P,ugm-3 (BAM),1.33045,P,ugm-3,0.024946,P,ugm-3,0.229259,P,ugm-3,0.057765,P,ugm-3,0.04595,P,ugm-3,0.24707,P,ugm-3,0.085048,P,ugm-3,0.2453,P,ugm-3,0.510782,P,ugm-3,0.133765,P,ugm-3,8.601734,P,ugm-3,0.203154,P,ugm-3,1.058354,P,ugm-3,0.567807,P,ugm-3,2.229019,P,ugm-3,0.168362,P,ugm-3,0.975785,P,ugm-3,0.040536,P,ugm-3,0.777725,P,ugm-3,2.61287,P,ugm-3,0.48236,P,ugm-3,0.203595,P,ugm-3,0.064054,P,ugm-3,0.520492,P,ugm-3,0.331862,P,ugm-3,4.787529,P,ugm-3,0.792247,P,ugm-3,0.345194,P,ugm-3,0.046054,P,ugm-3,1.285398,P,ugm-3,0.6,P,ugm-3,0.7,P,ugm-3,0.6,P,ugm-3,0.6,P,ugm-3,,,,0.8,P,ugm-3,0.6,P,ugm-3
02/01/2023,03:00,0.360902,P,mgm-3,7.73,P,ugm-3 (Ref.eq),5.48812,P,ugm-3,17.2125,P,ugm-3,25.6275,P,ugm-3,43.9054,P,ugm-3,6,P,ugm-3 (BAM),1.06436,P,ugm-3,0.024946,P,ugm-3,0.186476,P,ugm-3,0.048879,P,ugm-3,0.04071,P,ugm-3,0.23314,P,ugm-3,0.026793,P,ugm-3,0.177257,P,ugm-3,0.387198,P,ugm-3,0.110266,P,ugm-3,8.619991,P,ugm-3,0.091273,P,ugm-3,0.598837,P,ugm-3,0.377734,P,ugm-3,1.568534,P,ugm-3,0.124827,P,ugm-3,0.739206,P,ugm-3,0.042702,P,ugm-3,0.503479,P,ugm-3,2.413651,P,ugm-3,0.256863,P,ugm-3,0.149496,P,ugm-3,0.034383,P,ugm-3,0.42473,P,ugm-3,0.179915,P,ugm-3,4.368613,P,ugm-3,0.724697,P,ugm-3,0.342023,P,ugm-3,0.058808,P,ugm-3,0.686755,P,ugm-3,0.5,P,ugm-3,0.6,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.6,P,ugm-3,0.5,P,ugm-3
02/01/2023,04:00,0.34926,P,mgm-3,6.763,P,ugm-3 (Ref.eq),5.86231,P,ugm-3,18.55125,P,ugm-3,27.54,P,ugm-3,42.50841,P,ugm-3,7,P,ugm-3 (BAM),1.06436,P,ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,P,ugm-3,0.3,P,ugm-3,0.3,P,ugm-3,0.3,P,ugm-3,,,,0.4,P,ugm-3,0.3,P,ugm-3
02/01/2023,05:00,0.34926,P,mgm-3,4.831,P,ugm-3 (Ref.eq),5.61285,P,ugm-3,17.78625,P,ugm-3,26.3925,P,ugm-3,45.50196,P,ugm-3,5,P,ugm-3 (BAM),1.06436,P,ugm-3,0.024946,P,ugm-3,0.128552,P,ugm-3,0.029197,P,ugm-3,0.026884,P,ugm-3,0.228034,P,ugm-3,0.0309,P,ugm-3,0.245751,P,ugm-3,0.329045,P,ugm-3,0.154902,P,ugm-3,7.63973,P,ugm-3,0.179642,P,ugm-3,0.600156,P,ugm-3,0.05886,P,ugm-3,1.366498,P,ugm-3,0.405002,P,ugm-3,1.019122,P,ugm-3,0.043564,P,ugm-3,0.465669,P,ugm-3,1.921459,P,ugm-3,0.237467,P,ugm-3,0.239991,P,ugm-3,0.072509,P,ugm-3,0.457003,P,ugm-3,0.184239,P,ugm-3,4.189893,P,ugm-3,0.788996,P,ugm-3,0.326756,P,ugm-3,0.039643,P,ugm-3,0.775072,P,ugm-3,0.3,P,ugm-3,0.4,P,ugm-3,0.3,P,ugm-3,0.3,P,ugm-3,,,,0.4,P,ugm-3,0.3,P,ugm-3
02/01/2023,06:00,0.337618,P,mgm-3,2.899,P,ugm-3 (Ref.eq),6.98488,P,ugm-3,22.185,P,ugm-3,32.895,P,ugm-3,37.9183,P,ugm-3,8,P,ugm-3 (BAM),1.06436,P,ugm-3,0.024946,P,ugm-3,0.183418,P,ugm-3,0.047108,P,ugm-3,0.040304,P,ugm-3,0.229994,P,ugm-3,0.032722,P,ugm-3,0.218155,P,ugm-3,0.409575,P,ugm-3,0.133621,P,ugm-3,9.405198,P,ugm-3,0.114371,P,ugm-3,1.03626,P,ugm-3,0.390513,P,ugm-3,1.464458,P,ugm-3,0.235402,P,ugm-3,0.915302,P,ugm-3,0.054681,P,ugm-3,0.347464,P,ugm-3,1.896522,P,ugm-3,0.183463,P,ugm-3,0.256084,P,ugm-3,0.092189,P,ugm-3,0.491545,P,ugm-3,0.187024,P,ugm-3,4.555319,P,ugm-3,0.688202,P,ugm-3,0.315354,P,ugm-3,0.021304,P,ugm-3,0.724179,P,ugm-3,0.3,P,ugm-3,0.3,P,ugm-3,0.3,P,ugm-3,0.3,P,ugm-3,,,,0.3,P,ugm-3,0.3,P,ugm-3
02/01/2023,07:00,0.384186,P,mgm-3,8.696,P,ugm-3 (Ref.eq),12.34827,P,ugm-3,30.2175,P,ugm-3,49.15125,P,ugm-3,30.73378,P,ugm-3,7,P,ugm-3 (BAM),1.33045,P,ugm-3,0.024946,P,ugm-3,0.255677,P,ugm-3,0.049917,P,ugm-3,0.048254,P,ugm-3,0.216327,P,ugm-3,0.037952,P,ugm-3,0.324457,P,ugm-3,0.482675,P,ugm-3,0.119253,P,ugm-3,10.154362,P,ugm-3,0.233048,P,ugm-3,0.944858,P,ugm-3,0.507975,P,ugm-3,1.590143,P,ugm-3,0.649433,P,ugm-3,1.179777,P,ugm-3,0.044265,P,ugm-3,0.533813,P,ugm-3,2.205546,P,ugm-3,0.393543,P,ugm-3,0.349415,P,ugm-3,0.023699,P,ugm-3,0.548514,P,ugm-3,0.307949,P,ugm-3,4.79931,P,ugm-3,0.727731,P,ugm-3,0.336924,P,ugm-3,0.032474,P,ugm-3,1.461969,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,0.4,P,ugm-3,,,,0.4,P,ugm-3,0.4,P,ugm-3
02/01/2023,08:00,0.34926,P,mgm-3,7.73,P,ugm-3 (Ref.eq),16.58909,P,ugm-3,36.14625,P,ugm-3,61.5825,P,ugm-3,27.14152,P,ugm-3,8,P,ugm-3 (BAM),1.33045,P,ugm-3,0.024946,P,ugm-3,0.192389,P,ugm-3,0.067604,P,ugm-3,0.046765,P,ugm-3,0.241852,P,ugm-3,0.038339,P,ugm-3,0.270744,P,ugm-3,0.395033,P,ugm-3,0.142895,P,ugm-3,9.777239,P,ugm-3,0.184869,P,ugm-3,0.969215,P,ugm-3,0.422938,P,ugm-3,2.388726,P,ugm-3,0.741755,P,ugm-3,1.104179,P,ugm-3,0.055959,P,ugm-3,0.439609,P,ugm-3,2.611558,P,ugm-3,0.203956,P,ugm-3,0.270101,P,ugm-3,0.104114,P,ugm-3,0.571393,P,ugm-3,0.236133,P,ugm-3,5.105098,P,ugm-3,0.656777,P,ugm-3,0.323047,P,ugm-3,0.042466,P,ugm-3,0.843304,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,0.5,P,ugm-3,,,,0.5,P,ugm-3,0.5,P,ugm-3
02/01/2023,09:00,0.477322,P,mgm-3,10.628,P,ugm-3 (Ref.eq),27.69006,P,ugm-3,45.5175,P,ugm-3,87.975,P,ugm-3,14.36904,P,ugm-3,7,P,ugm-3 (BAM),1.86263,P,ugm-3,0.024946,P,ugm-3,0.289478,P,ugm-3,0.094595,P,ugm-3,0.040445,P,ugm-3,0.243068,P,ugm-3,0.0267,P,ugm-3,0.287164,P,ugm-3,0.447226,P,ugm-3,0.139826,P,ugm-3,11.72715,P,ugm-3,0.189435,P,ugm-3,1.303931,P,ugm-3,0.546961,P,ugm-3,3.032497,P,ugm-3,0.247636,P,ugm-3,1.147819,P,ugm-3,0.046618,P,ugm-3,0.579044,P,ugm-3,4.422267,P,ugm-3,0.209236,P,ugm-3,0.289659,P,ugm-3,0.0654,P,ugm-3,0.597095,P,ugm-3,0.274917,P,ugm-3,6.440275,P,ugm-3,0.794692,P,ugm-3,0.351187,P,ugm-3,0.02858,P,ugm-3,1.173414,P,ugm-3,0.7,P,ugm-3,0.8,P,ugm-3,0.7,P,ugm-3,0.7,P,ugm-3,,,,0.8,P,ugm-3,0.8,P,ugm-3
02/01/2023,10:00,0.628668,P,mgm-3,15.459,P,ugm-3 (Ref.eq),24.82127,P,ugm-3,51.06375,P,ugm-3,89.1225,P,ugm-3,13.77033,P,ugm-3,7,P,ugm-3 (BAM),1.59654,P,ugm-3,0.024946,P,ugm-3,0.252054,P,ugm-3,0.02988,P,ugm-3,0.084848,P,ugm-3,0.248176,P,ugm-3,0.043467,P,ugm-3,0.324686,P,ugm-3,0.687996,P,ugm-3,0.123186,P,ugm-3,12.328301,P,ugm-3,0.151141,P,ugm-3,1.868648,P,ugm-3,3.674667,P,ugm-3,4.579074,P,ugm-3,0.448788,P,ugm-3,1.339672,P,ugm-3,0.059448,P,ugm-3,0.484532,P,ugm-3,7.088891,P,ugm-3,0.249549,P,ugm-3,0.283595,P,ugm-3,0.109906,P,ugm-3,0.667398,P,ugm-3,0.311541,P,ugm-3,8.119574,P,ugm-3,0.943229,P,ugm-3,0.330202,P,ugm-3,0.046115,P,ugm-3,1.283948,P,ugm-3,0.8,P,ugm-3,0.9,P,ugm-3,0.8,P,ugm-3,0.8,P,ugm-3,,,,1,P,ugm-3,0.8,P,ugm-3
02/01/2023,11:00,0.81494,P,mgm-3,7.73,P,ugm-3 (Ref.eq),20.45572,P,ugm-3,43.79625,P,ugm-3,75.16125,P,ugm-3,19.75743,P,ugm-3,10,P,ugm-3 (BAM),1.59654,P,ugm-3,0.024946,P,ugm-3,0.258026,P,ugm-3,0.06951,P,ugm-3,0.085989,P,ugm-3,0.258472,P,ugm-3,0.046206,P,ugm-3,0.306697,P,ugm-3,0.631214,P,ugm-3,0.146026,P,ugm-3,11.233131,P,ugm-3,0.142665,P,ugm-3,2.179173,P,ugm-3,3.819252,P,ugm-3,2.925188,P,ugm-3,0.289512,P,ugm-3,1.278395,P,ugm-3,0.065082,P,ugm-3,0.653649,P,ugm-3,4.603262,P,ugm-3,0.231808,P,ugm-3,0.246101,P,ugm-3,0.147517,P,ugm-3,0.688697,P,ugm-3,0.242458,P,ugm-3,6.396146,P,ugm-3,0.809028,P,ugm-3,0.338963,P,ugm-3,0.044224,P,ugm-3,1.269642,P,ugm-3,0.9,P,ugm-3,1.1,P,ugm-3,0.9,P,ugm-3,0.9,P,ugm-3,,,,1.1,P,ugm-3,0.9,P,ugm-3
02/01/2023,12:00,0.838224,P,mgm-3,7.73,P,ugm-3 (Ref.eq),18.08585,P,ugm-3,32.32125,P,ugm-3,60.0525,P,ugm-3,29.9355,P,ugm-3,10,P,ugm-3 (BAM),1.33045,P,ugm-3,0.024946,P,ugm-3,0.165133,P,ugm-3,0.043162,P,ugm-3,0.180198,P,ugm-3,0.232357,P,ugm-3,0.014552,P,ugm-3,0.219667,P,ugm-3,1.617151,P,ugm-3,0.120962,P,ugm-3,7.723763,P,ugm-3,0.177293,P,ugm-3,3.212235,P,ugm-3,9.838765,P,ugm-3,2.043684,P,ugm-3,0.229421,P,ugm-3,0.881927,P,ugm-3,0.047209,P,ugm-3,0.355449,P,ugm-3,3.295713,P,ugm-3,0.132514,P,ugm-3,0.164034,P,ugm-3,0.058281,P,ugm-3,0.487958,P,ugm-3,0.176363,P,ugm-3,4.526702,P,ugm-3,0.844885,P,ugm-3,0.344437,P,ugm-3,0.028478,P,ugm-3,0.984772,P,ugm-3,0.7,P,ugm-3,0.9,P,ugm-3,0.7,P,ugm-3,0.7,P,ugm-3,,,,1,P,ugm-3,0.8,P,ugm-3
02/01/2023,13:00,0.75673,P,mgm-3,11.594,P,ugm-3 (Ref.eq),24.32235,P,ugm-3,38.05875,P,ugm-3,75.3525,P,ugm-3,24.14797,P,ugm-3,9,P,ugm-3 (BAM),1.59654,P,ugm-3,0.024946,P,ugm-3,0.211542,P,ugm-3,0.036985,P,ugm-3,0.084202,P,ugm-3,0.232925,P,ugm-3,0.03035,P,ugm-3,0.254661,P,ugm-3,0.866351,P,ugm-3,0.124168,P,ugm-3,6.41369,P,ugm-3,0.156235,P,ugm-3,2.295851,P,ugm-3,5.012326,P,ugm-3,1.972773,P,ugm-3,0.310699,P,ugm-3,0.968307,P,ugm-3,0.078056,P,ugm-3,0.472937,P,ugm-3,3.282758,P,ugm-3,0.245121,P,ugm-3,0.186003,P,ugm-3,0.078429,P,ugm-3,0.51472,P,ugm-3,0.222493,P,ugm-3,3.884387,P,ugm-3,0.696442,P,ugm-3,0.329785,P,ugm-3,0.024476,P,ugm-3,1.039509,P,ugm-3,0.9,P,ugm-3,1.1,P,ugm-3,0.9,P,ugm-3,0.9,P,ugm-3,,,,1.2,P,ugm-3,1,P,ugm-3
02/01/2023,14:00,0.733446,P,mgm-3,14.493,P,ugm-3 (Ref.eq),21.70302,P,ugm-3,41.11875,P,ugm-3,74.39625,P,ugm-3,28.53851,P,ugm-3,7,P,ugm-3 (BAM),1.33045,P,ugm-3,0.024946,P,ugm-3,0.333159,P,ugm-3,0.115934,P,ugm-3,0.088856,P,ugm-3,0.272826,P,ugm-3,0.037599,P,ugm-3,0.356866,P,ugm-3,0.843955,P,ugm-3,0.14303,P,ugm-3,7.144662,P,ugm-3,0.288583,P,ugm-3,2.111592,P,ugm-3,4.106891,P,ugm-3,2.295058,P,ugm-3,0.38253,P,ugm-3,1.574156,P,ugm-3,0.07126,P,ugm-3,0.912868,P,ugm-3,3.975867,P,ugm-3,0.313046,P,ugm-3,0.265313,P,ugm-3,0.094526,P,ugm-3,0.757772,P,ugm-3,0.293885,P,ugm-3,4.10234,P,ugm-3,0.825307,P,ugm-3,0.392989,P,ugm-3,0.04737,P,ugm-3,1.383263,P,ugm-3,0.8,P,ugm-3,1,P,ugm-3,0.8,P,ugm-3,0.9,P,ugm-3,,,,1.1,P,ugm-3,0.9,P,ugm-3
02/01/2023,15:00,0.745088,P,mgm-3,10.628,P,ugm-3 (Ref.eq),10.35259,P,ugm-3,27.1575,P,ugm-3,43.03125,P,ugm-3,37.51916,P,ugm-3,8,P,ugm-3 (BAM),0.79827,P,ugm-3,0.024946,P,ugm-3,0.152605,P,ugm-3,0.027705,P,ugm-3,0.091018,P,ugm-3,0.216478,P,ugm-3,0.038138,P,ugm-3,0.196014,P,ugm-3,0.600036,P,ugm-3,0.119428,P,ugm-3,5.556371,P,ugm-3,0.096152,P,ugm-3,1.85041,P,ugm-3,4.52984,P,ugm-3,1.505738,P,ugm-3,0.200166,P,ugm-3,0.703583,P,ugm-3,0.057494,P,ugm-3,0.379768,P,ugm-3,2.383411,P,ugm-3,0.224395,P,ugm-3,0.144125,P,ugm-3,0.070903,P,ugm-3,0.418327,P,ugm-3,0.245626,P,ugm-3,3.304597,P,ugm-3,0.651818,P,ugm-3,0.343275,P,ugm-3,0.024299,P,ugm-3,0.716453,P,ugm-3,0.6,P,ugm-3,0.8,P,ugm-3,0.6,P,ugm-3,0.6,P,ugm-3,,,,0.8,P,ugm-3,0.7,P,ugm-3
02/01/2023,16:00,0.849866,P,mgm-3,15.459,P,ugm-3 (Ref.eq),29.56101,P,ugm-3,53.9325,P,ugm-3,99.25875,P,ugm-3,17.36259,P,ugm-3,9,P,ugm-3 (BAM),1.33045,P,ugm-3,0.024946,P,ugm-3,0.284275,P,ugm-3,0.126806,P,ugm-3,0.109364,P,ugm-3,0.287138,P,ugm-3,0.055755,P,ugm-3,0.380558,P,ugm-3,1.122302,P,ugm-3,0.177701,P,ugm-3,7.320343,P,ugm-3,0.293136,P,ugm-3,2.726716,P,ugm-3,5.18359,P,ugm-3,2.351458,P,ugm-3,0.389043,P,ugm-3,1.326686,P,ugm-3,0.113702,P,ugm-3,0.735456,P,ugm-3,3.998453,P,ugm-3,0.172665,P,ugm-3,0.284553,P,ugm-3,0.151484,P,ugm-3,0.662638,P,ugm-3,0.28749,P,ugm-3,4.382675,P,ugm-3,0.904963,P,ugm-3,0.359662,P,ugm-3,0.048624,P,ugm-3,1.531432,P,ugm-3,1.1,P,ugm-3,1.3,P,ugm-3,1.1,P,ugm-3,1.1,P,ugm-3,,,,1.4,P,ugm-3,1.2,P,ugm-3
02/01/2023,17:00,0.768372,P,mgm-3,22.223,P,ugm-3 (Ref.eq),40.91144,P,ugm-3,58.33125,P,ugm-3,121.06125,P,ugm-3,10.57721,P,ugm-3,13,P,ugm-3 (BAM),1.86263,P,ugm-3,0.024946,P,ugm-3,0.572127,P,ugm-3,0.114951,P,ugm-3,0.117146,P,ugm-3,0.3283,P,ugm-3,0.077897,P,ugm-3,0.444347,P,ugm-3,1.242484,P,ugm-3,0.160096,P,ugm-3,9.336813,P,ugm-3,0.372968,P,ugm-3,3.08214,P,ugm-3,4.746639,P,ugm-3,3.311515,P,ugm-3,0.397636,P,ugm-3,1.769335,P,ugm-3,0.095113,P,ugm-3,1.15362,P,ugm-3,5.343865,P,ugm-3,0.298402,P,ugm-3,0.305396,P,ugm-3,0.214419,P,ugm-3,0.865945,P,ugm-3,0.382029,P,ugm-3,5.312627,P,ugm-3,1.154451,P,ugm-3,0.373525,P,ugm-3,0.063816,P,ugm-3,2.041284,P,ugm-3,1.2,P,ugm-3,1.4,P,ugm-3,1.2,P,ugm-3,1.2,P,ugm-3,,,,1.5,P,ugm-3,1.3,P,ugm-3
02/01/2023,18:00,0.628668,P,mgm-3,19.324,P,ugm-3 (Ref.eq),56.75215,P,ugm-3,69.04125,P,ugm-3,156.06,P,ugm-3,5.78753,P,ugm-3,16,P,ugm-3 (BAM),2.92699,P,ugm-3,0.024946,P,ugm-3,0.501789,P,ugm-3,0.13875,P,ugm-3,0.086734,P,ugm-3,0.364188,P,ugm-3,0.087976,P,ugm-3,0.593882,P,ugm-3,1.115962,P,ugm-3,0.148622,P,ugm-3,14.89137,P,ugm-3,0.422364,P,ugm-3,3.259791,P,ugm-3,1.221282,P,ugm-3,4.830051,P,ugm-3,0.736124,P,ugm-3,2.081719,P,ugm-3,0.054523,P,ugm-3,1.395355,P,ugm-3,8.149963,P,ugm-3,0.390666,P,ugm-3,0.434986,P,ugm-3,0.445413,P,ugm-3,0.995411,P,ugm-3,0.594377,P,ugm-3,8.629781,P,ugm-3,1.242254,P,ugm-3,0.398018,P,ugm-3,0.077405,P,ugm-3,2.864411,P,ugm-3,1.5,P,ugm-3,1.8,P,ugm-3,1.5,P,ugm-3,1.5,P,ugm-3,,,,1.8,P,ugm-3,1.6,P,ugm-3
02/01/2023,19:00,0.617026,P,mgm-3,25.121,P,ugm-3 (Ref.eq),41.78455,P,ugm-3,59.86125,P,ugm-3,123.93,P,ugm-3,8.78108,P,ugm-3,17,P,ugm-3 (BAM),2.12872,P,ugm-3,0.024946,P,ugm-3,0.848867,P,ugm-3,0.228441,P,ugm-3,0.100592,P,ugm-3,0.442335,P,ugm-3,0.126888,P,ugm-3,0.705294,P,ugm-3,1.306932,P,ugm-3,0.168795,P,ugm-3,14.043475,P,ugm-3,0.528807,P,ugm-3,3.112295,P,ugm-3,0.990774,P,ugm-3,4.040989,P,ugm-3,1.756565,P,ugm-3,2.171383,P,ugm-3,0.088816,P,ugm-3,1.6411,P,ugm-3,6.681215,P,ugm-3,0.738674,P,ugm-3,0.538353,P,ugm-3,0.213125,P,ugm-3,1.06459,P,ugm-3,0.740374,P,ugm-3,7.502521,P,ugm-3,1.742744,P,ugm-3,0.397785,P,ugm-3,0.085298,P,ugm-3,3.391842,P,ugm-3,1.6,P,ugm-3,2,P,ugm-3,1.6,P,ugm-3,1.7,P,ugm-3,,,,2.3,P,ugm-3,1.8,P,ugm-3
02/01/2023,20:00,0.710162,P,mgm-3,23.189,P,ugm-3 (Ref.eq),40.16306,P,ugm-3,60.0525,P,ugm-3,121.635,P,ugm-3,7.9828,P,ugm-3,21,P,ugm-3 (BAM),1.86263,P,ugm-3,0.024946,P,ugm-3,0.752526,P,ugm-3,0.193531,P,ugm-3,0.090228,P,ugm-3,0.51041,P,ugm-3,0.157426,P,ugm-3,0.712592,P,ugm-3,1.342476,P,ugm-3,0.206255,P,ugm-3,13.404479,P,ugm-3,0.493404,P,ugm-3,3.540727,P,ugm-3,0.893738,P,ugm-3,4.249984,P,ugm-3,0.956283,P,ugm-3,2.734472,P,ugm-3,0.080078,P,ugm-3,1.744586,P,ugm-3,7.308586,P,ugm-3,0.38504,P,ugm-3,0.481748,P,ugm-3,0.289346,P,ugm-3,1.126119,P,ugm-3,0.763406,P,ugm-3,7.459746,P,ugm-3,1.647459,P,ugm-3,0.406801,P,ugm-3,0.092012,P,ugm-3,3.747026,P,ugm-3,1.7,P,ugm-3,2.1,P,ugm-3,1.7,P,ugm-3,1.8,P,ugm-3,,,,2.5,P,ugm-3,1.9,P,ugm-3
02/01/2023,21:00,0.75673,P,mgm-3,23.189,P,ugm-3 (Ref.eq),50.01673,P,ugm-3,71.71875,P,ugm-3,148.41,P,ugm-3,2.19527,P,ugm-3,21,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.675972,P,ugm-3,0.126302,P,ugm-3,0.106665,P,ugm-3,0.416319,P,ugm-3,0.148465,P,ugm-3,0.563028,P,ugm-3,1.166604,P,ugm-3,0.155654,P,ugm-3,16.649463,P,ugm-3,0.46689,P,ugm-3,3.347917,P,ugm-3,1.130887,P,ugm-3,3.764988,P,ugm-3,0.656604,P,ugm-3,1.988869,P,ugm-3,0.068661,P,ugm-3,1.370273,P,ugm-3,6.063931,P,ugm-3,0.395144,P,ugm-3,0.413872,P,ugm-3,0.255646,P,ugm-3,0.953487,P,ugm-3,0.67744,P,ugm-3,8.058403,P,ugm-3,1.768824,P,ugm-3,0.366463,P,ugm-3,0.077309,P,ugm-3,2.8042,P,ugm-3,3.6,P,ugm-3,4.4,P,ugm-3,3.6,P,ugm-3,3.7,P,ugm-3,,,,4.8,P,ugm-3,3.9,P,ugm-3
02/01/2023,22:00,0.81494,P,mgm-3,23.189,P,ugm-3 (Ref.eq),58.37364,P,ugm-3,68.4675,P,ugm-3,157.9725,P,ugm-3,1.19742,P,ugm-3,22,P,ugm-3 (BAM),2.6609,P,ugm-3,0.024946,P,ugm-3,0.786153,P,ugm-3,0.181387,P,ugm-3,0.118632,P,ugm-3,0.421923,P,ugm-3,0.099012,P,ugm-3,0.646007,P,ugm-3,1.344168,P,ugm-3,0.167465,P,ugm-3,18.327957,P,ugm-3,0.521107,P,ugm-3,3.700728,P,ugm-3,1.314018,P,ugm-3,8.607205,P,ugm-3,0.704704,P,ugm-3,2.352454,P,ugm-3,0.095178,P,ugm-3,1.555477,P,ugm-3,17.361679,P,ugm-3,0.545894,P,ugm-3,0.445219,P,ugm-3,0.275164,P,ugm-3,1.161152,P,ugm-3,0.807544,P,ugm-3,29.605764,P,ugm-3,1.765298,P,ugm-3,0.398614,P,ugm-3,0.078246,P,ugm-3,2.391158,P,ugm-3,5.1,P,ugm-3,6.2,P,ugm-3,5.1,P,ugm-3,5.3,P,ugm-3,,,,6.6,P,ugm-3,5.5,P,ugm-3
